#5877,Neopets Puzzle Adventure,DS,2008,Puzzle,Capcom,0.26,0,0,0.02,0.29
#5878,Sonic & All-Stars Racing Transformed,3DS,2012,Racing,Sega,0.12,0.15,0,0.02,0.29
#5880,Snowboarding,PS,2000,Sports,Midas Interactive Entertainment,0.16,0.11,0,0.02,0.29
#5881,Purr Pals,Wii,2008,Simulation,Deep Silver,0.27,0,0,0.02,0.29
#5882,Dragon Ball Heroes: Ultimate Mission,3DS,2013,Misc,Namco Bandai Games,0,0,0.29,0,0.29
#5883,Borderlands: The Pre-Sequel,PC,2014,Shooter,Take-Two Interactive,0.11,0.15,0,0.03,0.29
#5884,Surf's Up,PS2,2007,Sports,Ubisoft,0.14,0.11,0,0.04,0.29
#5885,BlazBlue: Chrono Phantasma,PS3,2013,Fighting,Arc System Works,0.13,0,0.14,0.02,0.29
#5886,Looney Tunes Racing,PS,2000,Racing,Infogrames,0.16,0.11,0,0.02,0.29
#5887,Final Fantasy X-2: International + Last Mission,PS2,2004,Role-Playing,Square Enix,0,0,0.29,0,0.29
#5888,Namco Museum Vol.2,PS,1996,Misc,Sony Computer Entertainment,0.03,0.02,0.21,0.02,0.29
#5889,Rayman 3: Hoodlum Havoc,PS2,2003,Platform,Ubisoft,0.14,0.11,0,0.04,0.29
#5890,Penguin no Mondai: Saikyou Penguin Densetsu! A Penguin's Troubles,DS,2008,Adventure,Konami Digital Entertainment,0,0,0.29,0,0.29
#5891,Psi-Ops: The Mindgate Conspiracy,PS2,2004,Shooter,Midway Games,0.14,0.11,0,0.04,0.29
#5892,I Spy: Spooky Mansion,Wii,2010,Puzzle,Storm City Games,0.27,0,0,0.02,0.29
#5893,Tomba! 2: The Evil Swine Return,PS,1999,Platform,Sony Computer Entertainment,0.16,0.11,0,0.02,0.29
#5894,SAW,X360,2009,Action,Konami Digital Entertainment,0.13,0.12,0,0.03,0.29
#5896,Dragon Quest: Shounen Yangus to Fushigi no Dungeon,PS2,2006,Role-Playing,Square Enix,0,0,0.29,0,0.29
#5897,BeatMania Append 4thMix: The beat goes on,PS,1999,Simulation,Konami Digital Entertainment,0,0,0.27,0.02,0.29
#5898,NASCAR 08,X360,2007,Racing,Electronic Arts,0.26,0,0,0.02,0.29
#5900,Romance of the Three Kingdoms III: Dragon of Destiny,SNES,1992,Strategy,Tecmo Koei,0,0,0.29,0,0.29
#5901,Power Pro Kun Pocket 11,DS,2008,Sports,Konami Digital Entertainment,0,0,0.29,0,0.29
#5902,El Shaddai: Ascension of the Metatron,PS3,2011,Action,Ignition Entertainment,0.11,0.07,0.08,0.03,0.29
#5904,Spyro: A Hero's Tail,GC,2004,Platform,Vivendi Games,0.22,0.06,0,0.01,0.29
#5905,Warriors Orochi 2,PSP,2008,Action,Tecmo Koei,0.06,0,0.22,0.01,0.29
#5906,Ratatouille: Food Frenzy,DS,2007,Puzzle,THQ,0.26,0,0,0.02,0.29
#5907,Links 2004,XB,2003,Sports,Microsoft Game Studios,0.21,0.06,0,0.01,0.29
#5908,PGA Tour 97,PS,1996,Sports,Electronic Arts,0.16,0.11,0,0.02,0.29
#5909,Bratz: Super Babyz,DS,2008,Action,THQ,0.26,0,0,0.02,0.29
#5910,Battle & Get! Pokemon Typing DS,DS,2011,Misc,Nintendo,0,0,0.29,0,0.29
#5912,Earthworm Jim,GBA,2001,Platform,Interplay,0.2,0.08,0,0.01,0.29
#5913,Tales of Phantasia,GBA,2003,Role-Playing,Nintendo,0.08,0.03,0.17,0.01,0.29
#5914,The Golden Compass,PS3,2007,Action,Sega,0.14,0.1,0,0.05,0.29
#5915,F1 Race Stars,X360,2012,Racing,Codemasters,0.07,0.18,0,0.03,0.29
#5916,All Star Cheer Squad,DS,2008,Sports,THQ,0.26,0,0,0.02,0.28
#5917,Rugby World Cup 2011,X360,2011,Sports,505 Games,0.03,0.21,0,0.04,0.28
#5919,Monster 4x4: Masters of Metal,PS2,2003,Racing,Ubisoft,0.14,0.11,0,0.04,0.28
#5920,SingStar Country,PS2,2008,Misc,Sony Computer Entertainment,0.14,0.11,0,0.04,0.28
#5921,DeathSmiles,X360,2009,Shooter,Rising Star Games,0.15,0.06,0.05,0.02,0.28
#5922,VMX Racing,PS,1997,Racing,Playmates,0.16,0.11,0,0.02,0.28
#5923,Hot Shots Golf: World Invitational,PS3,2012,Sports,Sony Computer Entertainment,0,0,0.28,0,0.28
#5925,Dragon Ball GT: Transformation,GBA,2005,Action,Atari,0.2,0.08,0,0.01,0.28
#5926,Bratz Ponyz,DS,2007,Adventure,Game Factory,0.26,0,0,0.02,0.28
#5927,Super Fire ProWrestling X,SNES,1995,Fighting,Human Entertainment,0,0,0.28,0,0.28
#5928,Baby Pals,DS,2007,Simulation,THQ,0.26,0.01,0,0.02,0.28
#5929,International Superstar Soccer,SNES,1994,Sports,Konami Digital Entertainment,0,0,0.28,0,0.28
#5930,Metal Gear Solid V: Ground Zeroes,XOne,2014,Action,Konami Digital Entertainment,0.15,0.11,0,0.02,0.28
#5931,Tigger's Honey Hunt,PS,2000,Platform,Ubisoft,0.16,0.11,0,0.02,0.28
#5932,The Warriors,XB,2005,Action,Take-Two Interactive,0.21,0.06,0,0.01,0.28
#5933,Monopoly Streets,X360,2010,Misc,Electronic Arts,0.16,0.1,0,0.03,0.28
#5934,Shadow Hearts,PS2,2001,Role-Playing,Midway Games,0.09,0.07,0.1,0.02,0.28
#5935,NHL 2K11,Wii,2010,Sports,Take-Two Interactive,0.24,0.02,0,0.02,0.28
#5936,One Piece: Burning Blood,PS4,2016,Fighting,Namco Bandai Games,0.1,0.08,0.07,0.04,0.28
#5938,Yu-Gi-Oh! Double Pack,GBA,2006,Role-Playing,Konami Digital Entertainment,0.2,0.08,0,0.01,0.28
#5940,R: Racing Evolution,PS2,2003,Racing,Namco Bandai Games,0.14,0.11,0,0.04,0.28
#5942,Netsu Chu! Pro Yakyuu 2003,PS2,2003,Sports,Namco Bandai Games,0,0,0.28,0,0.28
#5943,ATV Quad Power Racing 2,GC,2003,Racing,Acclaim Entertainment,0.22,0.06,0,0.01,0.28
#5944,Digimon Adventure: Anode Tamer,WS,1999,Role-Playing,Namco Bandai Games,0,0,0.28,0,0.28
#5946,Siren: Blood Curse,PS3,2008,Action,Sony Computer Entertainment,0,0.17,0.09,0.02,0.28
#5947,Pro Evolution Soccer 2017,PS4,2016,Sports,Konami Digital Entertainment,0.01,0.16,0.09,0.03,0.28
#5948,Chromehounds,X360,2006,Simulation,Sega,0.24,0,0.01,0.02,0.28
#5949,Marvel Nemesis: Rise of the Imperfects,XB,2005,Fighting,Electronic Arts,0.21,0.06,0,0.01,0.28
#5950,The King of Fighters '95,SAT,1995,Fighting,SNK Playmore,0,0,0.28,0,0.28
#5951,Pirates of the Caribbean: Dead Man's Chest,PSP,2006,Adventure,Disney Interactive Studios,0.25,0.01,0,0.02,0.28
#5952,Assassin's Creed II: Discovery,DS,2009,Action,Ubisoft,0.15,0.11,0,0.03,0.28
#5953,F/A-18F Super Hornet,GBA,2004,Simulation,Majesco Entertainment,0.2,0.08,0,0.01,0.28
#5954,Avatar: The Last Airbender,Wii,2006,Adventure,THQ,0.24,0.02,0,0.02,0.28
#5955,Final Fantasy VI Advance,GBA,2006,Role-Playing,Nintendo,0,0,0.28,0.01,0.28
#5956,Viewtiful Joe,PS2,2004,Action,Capcom,0.14,0.11,0,0.04,0.28
#5957,Triple Play 2000,N64,1999,Sports,Electronic Arts,0.27,0.01,0,0,0.28
#5958,Beyblade: Metal Masters,DS,2010,Action,Konami Digital Entertainment,0.16,0.1,0,0.03,0.28
#5959,Need for Speed: Most Wanted,WiiU,2013,Racing,Electronic Arts,0.14,0.12,0,0.02,0.28
#5960,Arcade Hits: Frisky Tom,PS,2002,Action,Hamster Corporation,0.16,0.11,0,0.02,0.28
#5961,Dead to Rights: Retribution,PS3,2010,Shooter,Namco Bandai Games,0.1,0.12,0.02,0.05,0.28
#5962,Harry Potter and the Sorcerer's Stone,PS2,2003,Action,Electronic Arts,0.14,0.11,0,0.04,0.28
#5963,Kung Fu Chaos,XB,2003,Fighting,Microsoft Game Studios,0.21,0.06,0,0.01,0.28
#5964,Mega Man: Dr. Wily's Revenge,GB,1991,Platform,Nintendo,0,0,0.28,0,0.28
#5965,Yu-Gi-Oh! World Championship 2008,DS,2007,Strategy,Konami Digital Entertainment,0.13,0.02,0.12,0.01,0.28
#5966,Naruto Shippuden: Ultimate Ninja Storm 4,XOne,2016,Fighting,Namco Bandai Games,0.19,0.06,0,0.03,0.28
#5967,Godzilla: Domination!,GBA,2002,Fighting,Atari,0.2,0.07,0,0.01,0.28
#5968,Sly Cooper: Thieves in Time,PSV,2013,Platform,Sony Computer Entertainment Europe,0.16,0.06,0,0.05,0.28
#5969,Tales of the World: Radiant Mythology 3,PSP,2011,Role-Playing,Namco Bandai Games,0,0,0.28,0,0.28
#5970,Famista '92,NES,1991,Sports,Namco Bandai Games,0,0,0.28,0,0.28
#5971,Jissen Pachi-Slot Hisshouhou! Moujuu-Oh S,PS2,2002,Misc,Sammy Corporation,0,0,0.28,0,0.28
#5972,Jackass the Game,PS2,2007,Action,Empire Interactive,0.14,0.11,0,0.04,0.28
#5973,Mega Man II,GB,1991,Platform,Nintendo,0,0,0.28,0,0.28
#5974,Lord of Darkness,SNES,1991,Action,Tecmo Koei,0,0,0.28,0,0.28
#5975,Hannah Montana: Spotlight World Tour,PS2,2008,Action,Disney Interactive Studios,0.12,0.02,0,0.14,0.28
#5976,Rocket Power: Beach Bandits,GBA,2002,Platform,THQ,0.2,0.07,0,0.01,0.28
#5977,Surf's Up,DS,2007,Sports,Ubisoft,0.26,0,0,0.02,0.28
#5978,Carol Vorderman's Sudoku,PS2,2006,Puzzle,Xplosiv,0,0.23,0,0.05,0.28
#5979,MX SuperFly featuring Ricky Carmichael,PS2,2002,Racing,THQ,0.14,0.11,0,0.04,0.28
#5980,Remington Super Slam Hunting: Africa,Wii,2010,Sports,Mastiff,0.27,0,0,0.02,0.28
#5981,Army of Two: The Devil's Cartel,PS3,2013,Shooter,Electronic Arts,0.11,0.11,0.01,0.05,0.28
#5982,Syphon Filter: Dark Mirror,PS2,2007,Shooter,Sony Computer Entertainment,0.14,0.11,0,0.04,0.28
#5983,Conflict: Desert Storm II - Back to Bagdhad,XB,2003,Shooter,SCi,0.21,0.06,0,0.01,0.28
#5985,Mission: Impossible - Operation Surma,PS2,2003,Platform,Atari,0.14,0.11,0,0.04,0.28
#5986,Sesame Street: Elmo's A-to-Zoo Adventure,DS,2010,Misc,Warner Bros. Interactive Entertainment,0.27,0,0,0.02,0.28
#5987,MLB 07: The Show,PSP,2007,Sports,Sony Computer Entertainment,0.26,0,0,0.02,0.28
#5988,Pitfall: The Mayan Adventure,GBA,2001,Platform,Interplay,0.2,0.07,0,0.01,0.28
#5989,Driver: Parallel Lines,PS2,2006,Racing,Atari,0.12,0.1,0.03,0.03,0.28
#5990,Sing Party,WiiU,2012,Misc,Nintendo,0.13,0.12,0,0.02,0.28
#5992,Monopoly,DS,2010,Misc,Electronic Arts,0.16,0.1,0,0.03,0.28
#5993,Hot Wheels: Track Attack,DS,2010,Racing,THQ,0.18,0.08,0,0.02,0.28
#5994,Backyard Wrestling 2: There Goes the Neighborhood,PS2,2004,Fighting,Eidos Interactive,0.14,0.11,0,0.04,0.28
#5995,Virtua Fighter 5 Online,X360,2007,Fighting,Sega,0.2,0.03,0.03,0.02,0.28
#5996,Disney's Treasure Planet,GBA,2002,Action,Ubisoft,0.2,0.07,0,0.01,0.28
#5997,Dead or Alive,PS,1998,Fighting,Sony Computer Entertainment,0.09,0.06,0.1,0.02,0.28
#5998,Wild ARMs 5,PS2,2006,Role-Playing,505 Games,0.14,0.11,0,0.04,0.28
#5999,Bionic Commando,X360,2009,Platform,Capcom,0.12,0.12,0.01,0.03,0.28
#6000,NFL Blitz 20-02,PS2,2002,Sports,Midway Games,0.14,0.11,0,0.04,0.28
#6001,Mega Man 7,SNES,1995,Platform,Laguna,0.03,0.01,0.23,0.01,0.28
#6002,NCAA March Madness 2005,XB,2004,Sports,Electronic Arts,0.21,0.06,0,0.01,0.28
#6003,Shadows of the Damned,PS3,2011,Action,Electronic Arts,0.11,0.09,0.04,0.04,0.28
#6004,NBA In The Zone,PS,1995,Sports,Konami Digital Entertainment,0.16,0.11,0,0.02,0.28
#6005,Corvette,GBA,2003,Racing,TDK Mediactive,0.2,0.07,0,0.01,0.28
#6006,F1 ROC: Race of Champions,SNES,1992,Sports,Ocean,0,0,0.28,0,0.28
#6007,Just Dance 2015,PS3,2014,Misc,Ubisoft,0.12,0.11,0,0.05,0.28
#6008,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,GC,2004,Action,THQ,0.22,0.06,0,0.01,0.28
#6009,Silent Hill 2: Restless Dreams,XB,2001,Action,Konami Digital Entertainment,0.21,0.06,0,0.01,0.28
#6011,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,PS4,2016,Action,Square Enix,0,0,0.28,0,0.28
#6013,UEFA Euro 2016,PS4,2016,Sports,Konami Digital Entertainment,0,0.21,0.03,0.03,0.28
#6014,Soul Nomad & the World Eaters,PS2,2007,Role-Playing,Tecmo Koei,0.14,0.11,0,0.04,0.28
#6015,RollerCoaster Tycoon 3,PC,2004,Strategy,Atari,0.01,0.22,0,0.05,0.28
#6016,Bass Strike,PS2,2001,Sports,THQ,0.14,0.11,0,0.04,0.28
#6017,NHL Hitz 20-03,PS2,2002,Sports,Midway Games,0.14,0.11,0,0.04,0.28
#6018,Danganronpa Another Episode: Ultra Despair Girls,PSV,2014,Action,Nippon Ichi Software,0.1,0.03,0.12,0.04,0.28
#6020,Real Pool,PS2,2000,Sports,Midas Interactive Entertainment,0.14,0.11,0,0.04,0.28
#6022,The Warriors,PSP,2007,Action,Take-Two Interactive,0.23,0.02,0,0.03,0.28
#6023,Mister Mosquito,PS2,2001,Shooter,Eidos Interactive,0.05,0.04,0.17,0.01,0.28
#6024,Kakyuusei,SAT,1997,Strategy,Elf,0,0,0.28,0,0.28
#6025,Patapon 3,PSP,2011,Misc,Sony Computer Entertainment,0.05,0.04,0.17,0.02,0.28
#6026,Sesame Street: Cookie's Counting Carnival,DS,2010,Misc,Warner Bros. Interactive Entertainment,0.26,0,0,0.02,0.28
#6029,Dynasty Warriors: Gundam,PS2,2008,Action,Namco Bandai Games,0,0,0.28,0,0.28
#6033,F-1 Grand Prix,SNES,1992,Racing,Video System,0,0,0.28,0,0.28
#6034,Mass Effect 3,WiiU,2012,Role-Playing,Electronic Arts,0.14,0.11,0,0.02,0.28
#6035,Pinkalicious,DS,2011,Misc,GameMill Entertainment,0.26,0,0,0.02,0.28
#6036,SimCity 2000,SAT,1994,Simulation,Sega,0,0,0.28,0,0.28
#6037,Deer Hunter,PS2,2003,Sports,Atari,0.14,0.11,0,0.04,0.28
#6038,Pokemon Box: Ruby & Sapphire,GC,2003,Misc,Nintendo,0,0,0.27,0.01,0.28
#6039,Puyo Puyo! 15th Anniversary,DS,2006,Puzzle,Sega,0,0,0.28,0,0.28
#6040,Yu-Gi-Oh! Monster Capsule Breed & Battle,PS,1998,Role-Playing,Konami Digital Entertainment,0,0,0.26,0.02,0.28
#6041,FIFA Soccer 07,X360,2006,Sports,Electronic Arts,0.24,0.01,0,0.02,0.28
#6042,Mass Effect Trilogy,PC,2012,Action,Electronic Arts,0.09,0.16,0,0.03,0.28
#6043,Dave Mirra Freestyle BMX 2,GC,2001,Sports,Acclaim Entertainment,0.21,0.06,0,0.01,0.28
#6044,AC/DC LIVE: Rock Band Track Pack,Wii,2008,Misc,MTV Games,0.25,0,0,0.02,0.28
#6045,My Japanese Coach,DS,2008,Misc,Ubisoft,0.25,0,0,0.02,0.28
#6046,Puppeteer,PS3,2013,Platform,Sony Computer Entertainment Europe,0.11,0.1,0.02,0.04,0.28
#6047,Warpath: Jurassic Park,PS,1998,Fighting,Electronic Arts,0.15,0.1,0,0.02,0.28
#6048,Tak and the Guardians of Gross,PS2,2008,Action,THQ,0.14,0.11,0,0.04,0.28
#6050,Summer Heat Beach Volleyball,PS2,2003,Sports,Acclaim Entertainment,0.14,0.11,0,0.04,0.28
#6051,NCAA Basketball 09,PS2,2008,Sports,Electronic Arts,0.14,0.11,0,0.04,0.28
#6052,One Piece Unlimited Cruise 1: The Treasure Beneath the Waves,Wii,2008,Adventure,Namco Bandai Games,0,0.07,0.19,0.01,0.28
#6053,Marvel Super Hero Squad: The Infinity Gauntlet,Wii,2010,Action,THQ,0.22,0.04,0,0.02,0.28
#6054,Dead Rising 2: Off the Record,X360,2011,Action,Capcom,0.17,0.09,0,0.02,0.28
#6055,Power Pro Kun Pocket 3,GBA,2001,Sports,Konami Digital Entertainment,0,0,0.27,0.01,0.28
#6056,Myst III: Exile,PS2,2002,Adventure,Ubisoft,0.14,0.11,0,0.04,0.28
#6057,Castlevania: Aria of Sorrow,GBA,2003,Platform,Konami Digital Entertainment,0.2,0.07,0,0,0.28
#6058,NBA 2K12,PSP,2011,Sports,Take-Two Interactive,0.22,0.03,0,0.03,0.28
#6059,R.U.S.E.,PC,2010,Strategy,Ubisoft,0.04,0.19,0,0.05,0.28
#6060,Mobile Suit Gundam Side Story I: Senritsu no Blue,SAT,1996,Shooter,Namco Bandai Games,0,0,0.28,0,0.28
#6061,Armored Core: Project Phantasma,PS,1997,Simulation,From Software,0.06,0.04,0.15,0.02,0.28
#6062,Donkey Kong GB: Dinky Kong & Dixie Kong,GB,2000,Platform,Nintendo,0,0,0.28,0,0.28
#6063,Kobitodzukan: Kobito Kansatsu Set,3DS,2012,Misc,Nippon Columbia,0,0,0.28,0,0.28
#6064,ExciteBots: Trick Racing,Wii,2009,Racing,Nintendo,0.26,0,0,0.02,0.28
#6065,Pro Evolution Soccer 2013,PSP,2012,Sports,Konami Digital Entertainment,0,0.07,0.18,0.03,0.28
#6067,Nichibutsu Arcade Classics,SNES,1995,Misc,Nichibutsu,0,0,0.28,0,0.28
#6068,Kenka Bancho: Badass Rumble,PSP,2008,Action,Spike,0.06,0,0.2,0.01,0.27
#6070,Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2,DS,2007,Misc,Nintendo,0,0,0.27,0,0.27
#6071,Q-Ball: Billiards Master,PS2,2000,Sports,Take-Two Interactive,0.13,0.1,0,0.04,0.27
#6072,How to Train Your Dragon 2,Wii,2014,Adventure,Little Orbit,0.05,0.2,0,0.02,0.27
#6073,Boogie,DS,2007,Misc,Electronic Arts,0.25,0,0,0.02,0.27
#6074,Tao Feng: Fist of the Lotus,XB,2003,Fighting,Microsoft Game Studios,0.21,0.06,0,0.01,0.27
#6076,Shin Nippon Pro Wrestling: Toukon Retsuden 2,PS,1996,Fighting,Tomy Corporation,0,0,0.26,0.02,0.27
#6077,Dragon Ball Z: Budokai 2,GC,2004,Fighting,Atari,0.21,0.06,0,0.01,0.27
#6078,Motocross Maniacs Advance,GBA,2002,Racing,Konami Digital Entertainment,0.2,0.07,0,0,0.27
#6079,Resident Evil 2: Dual Shock Edition,PS,1998,Action,Capcom,0,0,0.26,0.02,0.27
#6080,Dynasty Warriors,PS,1997,Action,Tecmo Koei,0.09,0.06,0.11,0.02,0.27
#6081,M&M's Blast!,GBA,2001,Puzzle,Unknown,0.2,0.07,0,0,0.27
#6082,Zumba Fitness: World Party,Wii,2013,Misc,Majesco Entertainment,0.14,0.11,0,0.03,0.27
#6083,Need for Speed: Most Wanted,DS,2005,Racing,Electronic Arts,0.24,0.01,0,0.02,0.27
#6084,Final Fantasy X International,PS2,2004,Role-Playing,Square Enix,0,0,0.27,0,0.27
#6085,Tiny Toon Adventures: Plucky's Big Adventure,PS,2001,Action,Conspiracy Entertainment,0.15,0.1,0,0.02,0.27
#6086,NHL Hitz 20-02,XB,2001,Sports,Midway Games,0.2,0.06,0,0.01,0.27
#6087,Iron Man 2,X360,2010,Action,Sega,0.15,0.1,0,0.03,0.27
#6088,Littlest Pet Shop: Beach Friends,DS,2009,Simulation,Electronic Arts,0.25,0,0,0.02,0.27
#6089,Trivial Pursuit,PS2,2009,Misc,Electronic Arts,0.09,0.01,0,0.17,0.27
#6090,Suikoden Tierkreis,DS,2008,Role-Playing,Konami Digital Entertainment,0.09,0.01,0.15,0.01,0.27
#6091,Evil Dead: Hail to the King,PS,2000,Adventure,THQ,0.15,0.1,0,0.02,0.27
#6092,Dragon Ball GT: Final Bout,PS,1997,Fighting,Namco Bandai Games,0.02,0.02,0.22,0.02,0.27
#6093,Burstrick: Wake Boarding!!,PS,2000,Sports,Natsume,0.15,0.1,0,0.02,0.27
#6094,Dave Mirra Freestyle BMX: Maximum Remix,PS,2001,Sports,Acclaim Entertainment,0.15,0.1,0,0.02,0.27
#6095,Divinity: Original Sin,PS4,2015,Role-Playing,Focus Home Interactive,0.09,0.12,0.02,0.04,0.27
#6096,R.U.S.E.,X360,2010,Strategy,Ubisoft,0.12,0.12,0,0.03,0.27
#6097,Hatsune Miku: Project Diva f,PS3,2013,Misc,Sega,0.08,0,0.19,0.01,0.27
#6098,Resident Evil: Deadly Silence,DS,2006,Action,Capcom,0.12,0.03,0.11,0.01,0.27
#6099,Pac-Pix,DS,2005,Puzzle,Namco Bandai Games,0.16,0,0.1,0.01,0.27
#6100,EyePet,PSP,2010,Simulation,Sony Computer Entertainment,0.02,0.17,0,0.09,0.27
#6101,The Evil Within,PC,2014,Action,Bethesda Softworks,0.09,0.16,0,0.02,0.27
#6102,Athens 2004,PS2,2004,Sports,Sony Computer Entertainment,0.13,0.1,0,0.03,0.27
#6103,Gunship,PS,1996,Simulation,Microprose,0.15,0.1,0,0.02,0.27
#6104,Jikkyou Powerful Pro Yakyuu Portable 4,PSP,2009,Sports,Konami Digital Entertainment,0,0,0.27,0,0.27
#6105,SD Gundam G Generation Portable,PSP,2006,Strategy,Namco Bandai Games,0,0,0.27,0,0.27
#6106,Sydney 2000,PS,2000,Sports,Eidos Interactive,0.15,0.1,0,0.02,0.27
#6107,Pro Race Driver,PS2,2002,Racing,Codemasters,0.13,0.1,0,0.03,0.27
#6108,Baten Kaitos: Eternal Wings and the Lost Ocean,GC,2003,Role-Playing,Nintendo,0.21,0.05,0,0.01,0.27
#6109,Bishoujo Senshi Sailormoon R,SNES,1993,Fighting,Namco Bandai Games,0,0,0.27,0,0.27
#6110,The Club,X360,2008,Shooter,Sega,0.15,0.1,0,0.02,0.27
#6111,Slam Dunk: Yonkyo Taiketsu!!,SNES,1994,Sports,Namco Bandai Games,0,0,0.27,0,0.27
#6112,Rhythm Thief & the Emperor's Treasure,3DS,2012,Misc,Sega,0.07,0.07,0.12,0.01,0.27
#6113,Rocky: Legends,PS2,2004,Action,Ubisoft,0.13,0.1,0,0.03,0.27
#6114,NickToons: Racing,GBA,2002,Racing,Infogrames,0.19,0.07,0,0,0.27
#6115,MotionSports: Adrenaline,X360,2011,Sports,Ubisoft,0.14,0.1,0,0.03,0.27
#6116,Tiger Woods PGA Tour 07,PSP,2006,Sports,Electronic Arts,0.2,0.04,0,0.04,0.27
#6117,NHL 07,X360,2006,Sports,Electronic Arts,0.25,0.01,0,0.02,0.27
#6118,G-Force,PS2,2009,Action,Disney Interactive Studios,0.12,0.01,0,0.14,0.27
#6119,The Adventures of Tintin: The Game,PS3,2011,Action,Ubisoft,0.06,0.16,0,0.05,0.27
#6120,RalliSport Challenge 2,XB,2004,Racing,Microsoft Game Studios,0.18,0.08,0,0.01,0.27
#6121,Fushigi no Dungeon: Fuurai no Shiren GB: Tsukikagemura no Kaibutsu,GB,1996,Role-Playing,ChunSoft,0,0,0.27,0,0.27
#6122,Wave Rally,PS2,2001,Racing,Eidos Interactive,0.13,0.1,0,0.03,0.27
#6124,Disgaea 5: Alliance of Vengeance,PS4,2015,Role-Playing,Nippon Ichi Software,0.1,0.08,0.06,0.04,0.27
#6125,Disney's Chicken Little,GC,2005,Platform,Disney Interactive Studios,0.21,0.05,0,0.01,0.27
#6126,Battle of Giants: Mutant Insects,DS,2010,Strategy,Ubisoft,0.09,0.15,0,0.03,0.27
#6127,Ty the Tasmanian Tiger,GC,2002,Platform,Electronic Arts,0.21,0.05,0,0.01,0.27
#6128,Sengoku Basara 4,PS3,2014,Action,Capcom,0,0,0.27,0,0.27
#6129,Yu-Gi-Oh! The Sacred Cards (JP weekly sales),GBA,2002,Role-Playing,Konami Digital Entertainment,0,0,0.26,0.01,0.27
#6130,WWE Road to WrestleMania X8,GBA,2002,Fighting,THQ,0.19,0.07,0,0,0.27
#6131,Medarot 3: Kabuto / Kuwagata Version,GB,2000,Role-Playing,Imagineer,0,0,0.27,0,0.27
#6132,Fullmetal Alchemist 2: Curse of the Crimson Elixir,PS2,2004,Role-Playing,Square Enix,0.13,0.1,0,0.03,0.27
#6133,Sherlock Holmes: Crimes & Punishments,PS4,2014,Adventure,Focus Home Interactive,0.08,0.14,0,0.05,0.27
#6134,NASCAR 06: Total Team Control,XB,2005,Racing,Electronic Arts,0.2,0.06,0,0.01,0.27
#6135,Bratz: The Movie,Wii,2007,Simulation,THQ,0.24,0.01,0,0.02,0.27
#6136,BloodRayne 2,PS2,2004,Shooter,THQ,0.13,0.1,0,0.03,0.27
#6138,NHL 2002,XB,2001,Sports,Electronic Arts,0.2,0.06,0,0.01,0.27
#6139,Reader Rabbit Kindergarten,DS,2008,Misc,Nordic Games,0.25,0,0,0.02,0.27
#6140,Tropico 4,PC,2011,Strategy,Kalypso Media,0.1,0.13,0,0.04,0.27
#6141,NBA In The Zone '98,N64,1997,Sports,Konami Digital Entertainment,0.25,0.02,0,0,0.27
#6142,Jikkyou Powerful Pro Yakyuu 5,N64,1998,Sports,Konami Digital Entertainment,0,0,0.27,0,0.27
#6143,NBA Jam 99,N64,1998,Sports,Acclaim Entertainment,0.25,0.02,0,0,0.27
#6144,Shadow Man,N64,1999,Action,Acclaim Entertainment,0.18,0.08,0,0.01,0.27
#6145,Command & Conquer,N64,1999,Strategy,Nintendo,0.22,0.05,0,0,0.27
#6146,Call of Juarez: The Cartel,X360,2011,Shooter,Ubisoft,0.14,0.11,0,0.03,0.27
#6147,Shadow of Rome,PS2,2005,Action,Capcom,0.13,0.1,0,0.03,0.27
#6148,Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Mono Sugoku Nou o Kitaeru 5-Funkan no Oni Training,3DS,2012,Action,Nintendo,0,0,0.27,0,0.27
#6149,Tales of Eternia,PSP,2005,Role-Playing,Ubisoft,0,0.01,0.25,0.01,0.27
#6150,Harry Potter and the Order of the Phoenix,PS2,2007,Action,Electronic Arts,0.13,0.1,0,0.03,0.27
#6151,Ben 10 Triple Pack,DS,2011,Misc,D3Publisher,0.13,0.12,0,0.03,0.27
#6152,Need for Speed Rivals,PC,2013,Racing,Electronic Arts,0.04,0.19,0,0.04,0.27
#6153,Stuntman: Ignition,PS2,2007,Racing,THQ,0.13,0.1,0,0.03,0.27
#6156,MotoGP,PS2,2000,Racing,Namco Bandai Games,0.06,0.05,0.14,0.02,0.27
#6157,The Penguins of Madagascar,DS,2010,Action,THQ,0.13,0.12,0,0.02,0.27
#6158,Summer Athletics: The Ultimate Challenge (US sales),Wii,2008,Sports,DTP Entertainment,0.23,0.04,0,0,0.27
#6159,Rock Revolution,X360,2008,Misc,Konami Digital Entertainment,0.25,0,0,0.02,0.27
#6160,Etrian Odyssey II: Heroes of Lagaard,DS,2008,Role-Playing,Atlus,0.1,0,0.16,0.01,0.27
#6161,LEGO The Hobbit,XOne,2014,Action,Warner Bros. Interactive Entertainment,0.13,0.12,0,0.02,0.27
#6162,Jikkyou Powerful Pro Yakyuu 2,SNES,1995,Sports,Konami Digital Entertainment,0,0,0.27,0,0.27
